schedulertest,ticks0,aql0,mql0,rpt0,spt0,lg0,ticks1,aql1,mql1,rpt1,spt1,lg1,ticks2,aql2,mql2,rpt2,spt2,lg2,ticks3,aql3,mql3,rpt3,spt3,lg3,ticks4,aql4,mql4,rpt4,spt4,lg4,ticks5,aql5,mql5,rpt5,spt5,lg5,ticks6,aql6,mql6,rpt6,spt6,l76,ticks7,aql7,mql7,rpt7,spt7,lg7,aticks,sd,areducts,sd,asyncs,sd,mlg,agaps,sdg
clustercomm-erlam_sched_multi_ws_is8-1-2,344,0,2,310,4,150225,195,0,1,147,3,209311,317,0,1,295,3,115495,259,0,2,202,5,71570,233,0,2,201,2,139246,171,0,1,129,1,87942,226,0,1,178,2,79154,143,0,0,89,0,224604,236.0,64.6316485942,193.875,72.011175348,2.5,1.5,224604,134693.375,54241.4964901
clustercomm-erlam_sched_multi_ws_is4-1-2,303,0,1,260,4,72193,164,0,0,89,1,87948,237,0,1,189,2,84525,273,0,2,216,3,58856,67,0,0,0,0,123337,41,0,0,0,0,156263,178,0,2,115,3,42383,30,0,0,0,0,318888,161.625,99.4835884707,108.625,97.9335712358,1.625,1.49478259289,318888,118049.125,83056.0300181
clustercomm-erlam_sched_multi_ws_is10-4-2,778,0,2,729,3,154758,590,0,1,528,2,341184,596,0,3,519,2,288289,576,0,1,505,2,233385,525,0,1,475,1,355012,578,0,2,505,2,296747,669,0,0,592,2,323367,298,0,2,229,4,712918,576.25,127.44484101,510.25,130.060322543,2.25,0.829156197589,712918,338207.5,154017.756802
chugmachine-erlam_sched_multi_ws_is1-40-39,74,0,1,69,0,3115,5,0,0,0,0,14841,6,0,0,0,0,233,6,0,0,0,0,14864,5,0,0,0,0,14858,5,0,0,0,0,82,7,0,0,0,0,14888,5,0,0,0,0,14957,14.125,22.6408784061,8.625,22.8196050579,0.0,0.0,14957,9729.75,6705.76516421
chugmachine-erlam_sched_multi_ws_is3-20-19,161,0,2,141,3,10311,14,0,0,0,0,14918,7,0,0,0,0,26528,32,0,2,12,4,21972,13,0,0,0,0,27423,16,0,0,0,0,21984,7,0,0,0,0,48878,52,0,0,33,1,14916,37.75,48.6922735144,23.25,45.8114341622,1.0,1.5,48878,23366.25,11148.8621925
chugmachine-erlam_sched_multi_ws_is4-40-39,186,1,3,161,3,10997,15,0,0,0,0,24950,23,0,0,0,0,21570,22,0,0,0,0,24615,78,0,0,53,1,12962,83,0,2,56,6,25245,27,0,0,0,0,24133,92,0,1,65,2,12979,65.75,54.1011783605,41.875,52.5153251442,1.5,2.0,25245,19681.375,5830.17000047
chugmachine-erlam_sched_multi_ws_is8-40-39,590,2,5,513,22,8044,19,0,0,0,0,45428,29,0,0,0,0,33805,62,0,0,0,0,22851,144,0,0,86,2,33004,134,0,0,66,2,26764,59,0,0,13,1,37356,68,0,0,13,1,45559,138.125,175.824797384,86.375,164.154605098,3.5,7.03562363974,45559,31601.375,11623.5163563
chugmachine-erlam_sched_multi_ws_is8-10-9,194,0,2,149,6,32991,120,0,2,62,15,34501,200,1,4,162,5,27128,36,0,0,3,1,32176,38,0,0,0,0,35664,38,0,0,0,0,55896,41,0,0,0,0,21971,120,0,2,75,1,21944,98.375,66.0301777599,56.375,63.7356601519,3.5,4.8733971724,55896,32783.875,10076.1875905
chugmachine-erlam_sched_multi_ws_is9-10-9,562,2,5,472,29,8959,42,0,0,3,1,87988,65,0,1,35,2,81647,16,0,0,0,0,145699,11,0,0,0,0,110079,13,0,0,0,0,44811,37,0,0,0,0,44031,57,0,0,0,0,25327,100.375,175.497818719,63.75,154.719706243,4.0,9.47364766075,145699,68567.625,43026.1944951
chugmachine-erlam_sched_multi_ws_is9-40-39,487,2,5,435,9,43970,143,0,2,76,16,66021,43,0,0,0,0,88957,134,0,0,79,3,54974,62,0,0,0,0,22690,38,0,0,0,0,89130,36,0,0,0,0,88777,232,1,3,190,4,44001,146.875,143.724073749,97.5,141.99119691,4.0,5.4083269132,89130,62315.0,23555.2138496
chugmachine-erlam_sched_multi_ws_is1-10-9,42,0,1,39,0,3288,4,0,0,0,0,43,4,0,0,0,0,39,4,0,0,0,0,221,3,0,0,0,0,49,3,0,0,0,0,43,3,0,0,0,0,37,3,0,0,0,0,45,8.25,12.7646974112,4.875,12.8980376414,0.0,0.0,3288,470.625,1066.4717457
chugmachine-erlam_sched_multi_ws_is3-10-9,136,0,2,114,3,12119,11,0,0,0,0,26314,12,0,0,0,0,21970,12,0,0,0,0,26421,7,0,0,0,0,26500,18,0,0,0,0,15463,16,0,0,0,0,21991,59,0,2,42,5,22560,33.875,41.5855669073,19.5,38.2720524665,1.0,1.80277563773,26500,21667.25,4977.46380574
chugmachine-erlam_sched_multi_ws_is2-20-19,102,0,2,89,2,10115,9,0,0,0,0,13414,9,0,0,0,0,25246,9,0,0,0,0,25021,10,0,0,0,0,13471,12,0,0,0,0,21775,42,0,1,28,2,13450,5,0,0,0,0,35520,24.75,31.1839301564,14.625,29.5674546588,0.5,0.866025403784,35520,19751.5,8084.52940807
chugmachine-erlam_sched_multi_ws_is3-40-39,146,0,2,129,2,21279,15,0,0,0,0,23243,17,0,0,0,0,21553,15,0,0,0,0,24491,83,0,1,65,2,35636,17,0,0,0,0,22217,70,0,2,52,4,24396,12,0,0,0,0,22877,46.875,45.6876282488,30.75,44.7290453732,1.0,1.41421356237,35636,24461.5,4365.99719423
chugmachine-erlam_sched_multi_ws_is8-20-19,487,1,5,415,22,8136,41,0,0,0,0,65976,23,0,0,0,0,43969,87,0,1,45,2,45128,121,0,1,58,3,12981,40,0,0,0,0,33026,29,0,0,0,0,60382,65,0,0,13,1,33688,111.625,145.161063564,66.375,133.481213566,3.5,7.07106781187,65976,37910.75,19141.3394173
chugmachine-erlam_sched_multi_ws_is1-20-19,53,0,1,49,0,1799,3,0,0,0,0,36,3,0,0,0,0,44,3,0,0,0,0,54,3,0,0,0,0,101,3,0,0,0,0,35,4,0,0,0,0,41,3,0,0,0,0,46,9.375,16.4919487933,6.125,16.2052267803,0.0,0.0,1799,269.5,578.438631144
chugmachine-erlam_sched_multi_ws_is4-20-19,180,1,3,154,3,11212,72,0,1,45,2,24078,24,0,0,0,0,22620,23,0,0,0,0,24023,15,0,0,0,0,33058,20,0,0,0,0,21704,14,0,0,0,0,46704,84,0,2,56,7,14041,54.0,53.8957326697,31.875,50.927491348,1.5,2.34520787991,46704,24680.0,10390.6029301
chugmachine-erlam_sched_multi_ws_is2-10-9,90,0,2,79,2,3041,7,0,0,0,0,15915,8,0,0,0,0,27444,32,0,1,18,2,15837,7,0,0,0,0,15931,6,0,0,0,0,15913,9,0,0,0,0,16438,6,0,0,0,0,22953,20.625,27.467878968,12.125,25.9539857247,0.5,0.866025403784,27444,16684.0,6554.96134619
chugmachine-erlam_sched_multi_ws_is4-10-9,194,1,3,169,5,10960,21,0,0,0,0,26568,40,0,2,11,5,21510,22,0,0,0,0,15797,17,0,0,0,0,21635,30,0,0,0,0,15877,26,0,0,0,0,21271,54,0,1,35,2,21915,50.5,55.3850160242,26.875,54.9191166626,1.5,2.12132034356,26568,19441.625,4572.55798043
chugmachine-erlam_sched_multi_ws_is9-20-19,182,0,2,147,5,77991,100,0,1,45,2,22982,21,0,0,0,0,65442,19,0,0,0,0,88427,426,1,5,350,22,15181,103,0,1,45,2,23512,17,0,0,0,0,110103,54,0,0,13,1,43956,115.25,128.916397328,75.0,113.648581161,4.0,6.98212002188,110103,55949.25,32611.8976439
chugmachine-erlam_sched_multi_ws_is2-40-39,120,0,2,109,2,2038,13,0,0,0,0,13267,7,0,0,0,0,22038,8,0,0,0,0,24057,11,0,0,0,0,21952,9,0,0,0,0,13276,59,0,1,48,2,24632,8,0,0,0,0,24808,29.375,37.9570069289,19.625,37.2556623213,0.5,0.866025403784,24808,18258.5,7565.6428676
ptree-erlam_sched_multi_ws_is1-10-5,863,4,8,816,4,103664,521,0,1,468,13,504862,257,0,1,0,115,154158,474,0,1,423,13,665022,16,0,0,0,0,4001227,28,0,0,0,0,3995601,23,0,0,0,0,4013000,409,0,1,3,193,37878,323.875,282.095922294,213.75,295.44574375,42.25,67.5902174874,4013000,1684426.5,1806708.27549
ptree-erlam_sched_multi_ws_is9-10-5,30913,79,91,27975,929,2212400,29,0,0,0,0,32207,16817,10,13,14519,1179,2516868,14096,0,1,0,7031,2434124,11689,0,1,0,5831,185869,15234,5,7,13440,962,4074151,40,0,0,0,0,23583,828,0,1,457,171,4353268,11205.75,10012.2868985,7048.875,9853.62449099,2012.875,2603.6023812,4353268,1979058.75,1635798.69764
ptree-erlam_sched_multi_ws_is4-10-5,9775,19,24,8944,243,643347,3041,0,1,0,1506,1161485,747,0,1,49,335,58812154,7083,9,13,6319,310,378168,6715,7,9,6098,252,2144844,4492,0,1,3,2237,1943227,1264,0,1,984,112,1804379,2513,0,1,0,1241,1506706,4453.75,2958.46762489,2799.625,3452.86051476,779.5,732.695878247,58812154,8549288.75,19006430.2947
ptree-erlam_sched_multi_ws_is3-10-5,3389,3,8,2976,191,270097,2507,0,1,3,1249,1800668,2179,0,1,1851,148,1480141,192,0,1,0,88,1033342,4664,6,9,4283,120,740616,5033,11,13,4522,162,364884,1646,0,1,0,808,432741,4381,5,7,4015,126,1626120,2998.875,1565.07694999,2206.25,1879.3373666,361.5,401.56817603,1800668,968576.125,568114.914158
ptree-erlam_sched_multi_ws_is2-10-5,2097,0,3,1820,131,406699,1387,0,1,0,687,679378,1904,0,1,1220,332,601031,1542,0,1,1167,182,769315,3503,4,9,3210,95,402451,1472,0,1,1276,89,5776050,1390,0,1,1208,86,3565383,4971,10,12,4522,134,334788,2283.25,1209.28943496,1802.875,1322.86842104,217.0,193.023314654,5776050,1566886.875,1880416.37327
ptree-erlam_sched_multi_ws_is8-10-5,38574,83,94,35068,1102,2016794,14070,0,1,0,7028,2192134,11726,0,1,0,5859,3564377,12256,0,1,0,6121,3192878,515,0,1,457,13,3360297,877,0,1,477,184,3009697,8744,0,1,0,4368,4962121,1476,0,1,617,419,3457489,11029.75,11619.2425178,4577.375,11526.9401614,3136.75,2805.73331546,4962121,3219473.375,849914.650017
pring-erlam_sched_multi_ws_is9-2-2,589,5,10,398,96,14775,52,0,1,20,13,199492,136,0,1,40,40,33783,137,0,1,40,38,47840,86,0,1,33,23,99019,36,0,1,20,3,293722,105,0,1,40,29,166375,77,0,1,20,10,177075,152.25,168.484235168,76.375,121.874871795,31.5,27.3175767593,293722,129010.125,90422.6108703
pring-erlam_sched_multi_ws_is2-2-2,149,0,2,118,15,4353,10,0,0,0,0,22328,54,0,1,33,7,15143,5,0,0,0,0,15145,11,0,0,0,0,21964,15,0,0,0,0,27566,5,0,0,0,0,58979,66,0,1,40,11,15156,39.375,46.85866382,23.875,38.8150663403,4.125,5.68853012649,58979,22579.25,15199.1687746
pring-erlam_sched_multi_ws_is6-2-2,368,3,7,258,54,6623,51,0,1,20,5,110110,31,0,0,0,0,66117,81,0,1,33,17,44898,111,0,1,40,31,33962,103,0,1,40,23,22316,89,0,1,40,20,44962,22,0,0,0,0,77724,107.0,103.253329244,53.875,78.766168975,18.75,16.9834478243,110110,50839.0,30806.971358
pring-erlam_sched_multi_ws_is10-2-2,676,6,11,451,114,10855,149,0,1,40,42,66518,104,0,1,40,27,168340,67,0,1,20,19,320258,134,0,1,40,43,182186,51,0,1,20,11,349521,116,0,1,40,32,146572,84,0,1,20,16,238366,172.625,192.729043932,83.875,139.068721771,38.0,30.7164451068,349521,185327.0,108590.751942
pring-erlam_sched_multi_ws_is4-2-2,318,3,5,251,35,3849,26,0,0,0,0,23996,55,0,1,20,3,21930,26,0,0,0,0,32959,25,0,0,0,0,23799,16,0,0,0,0,25193,28,0,0,0,0,22198,92,0,1,40,20,22055,73.25,95.3319857131,38.875,81.3256378702,7.25,12.3161479368,32959,21997.375,7640.52699324
pring-erlam_sched_multi_ws_is8-2-2,506,5,8,351,78,7954,92,0,1,40,20,122620,69,0,1,20,11,165098,6,0,0,0,0,68575,133,0,1,40,33,22003,103,0,1,40,25,78943,131,0,1,40,37,22966,41,0,1,20,7,264567,135.125,145.931008956,68.875,107.50050872,26.375,22.8360323831,264567,94090.75,81756.8963173
pring-erlam_sched_multi_ws_is20-2-2,1808,14,21,991,415,37563,207,0,1,40,80,1221088,189,0,1,40,71,1380547,245,0,1,40,95,746933,258,0,1,40,102,794902,238,0,1,40,91,832541,296,0,1,40,104,472079,227,0,1,40,85,1021855,433.5,520.388556754,158.875,314.513687103,130.375,108.071663145,1380547,813438.5,396053.688233
clustercomm-erlam_sched_multi_ws_is9-3-2,404,0,3,264,64,70456,434,0,1,323,43,236077,30238,0,1,0,15109,190173,306,0,1,0,147,68609,17,0,0,0,0,3389366,7,0,0,0,0,21948,11,0,0,0,0,3696276,1164,4,6,1095,2,116573,4072.625,9896.003056,210.25,356.96804829,1920.625,4984.96534435,3696276,973684.75,1486665.83976
clustercomm-erlam_sched_multi_ws_is20-9-2,291,1,3,252,13,17795,10,0,0,0,0,76715,10,0,0,0,0,43965,701,0,1,0,339,261778,70,1,2,40,0,126534,13,0,0,0,0,44045,50,0,1,0,6,60091,8,0,0,0,0,132014,144.125,228.511179978,36.5,82.4969696413,44.75,111.302234928,261778,95367.125,73222.9704148
clustercomm-erlam_sched_multi_ws_is20-1-2,308,1,3,268,15,33405,29,0,0,0,0,93534,117,0,1,0,51,25232,23,0,0,0,0,49591,378,3,7,340,0,50933,12646,0,1,0,6316,45027,22,0,0,0,0,112960,250,0,1,201,6,54382,1721.625,4131.05866993,101.125,135.099442541,798.5,2085.48255807,112960,58133.0,27981.7429675
clustercomm-erlam_sched_multi_ws_is9-4-2,647,1,4,589,15,192539,23870,0,1,0,11927,156433,177,0,1,0,84,161825,402,0,1,340,4,328829,570,0,1,498,8,79644,384,0,1,306,11,209294,697,2,3,650,0,76332,321,0,1,271,13,242995,3383.5,7744.87790414,331.75,229.029883421,1507.75,3938.18644017,328829,180986.375,78126.6102329
clustercomm-erlam_sched_multi_ws_is6-2-2,433,1,4,378,18,45703,38,0,0,0,0,59800,333,0,1,283,4,55130,101,0,1,0,45,62784,288,0,1,259,1,81799,381,1,2,344,7,53544,13962,0,1,0,6974,98131,32,0,0,0,0,58327,1946.0,4543.96946513,158.0,161.507739753,881.125,2302.93402193,98131,64402.25,16025.4553426
clustercomm-erlam_sched_multi_ws_is10-2-2,607,0,3,408,89,75585,28,0,0,0,0,5913082,32,0,0,0,0,5904013,1904,7,9,1783,18,81225,21,0,0,0,0,5940857,41313,0,1,3,20647,14638,20,0,0,0,0,5928662,550,0,1,0,270,138608,5559.375,13526.8694636,274.25,585.646811227,2628.0,6811.10014976,5940857,2999583.75,2922251.67685
clustercomm-erlam_sched_multi_ws_is20-6-2,64,0,1,60,0,9247,17,0,0,0,0,12216,15,0,0,0,0,13283,14,0,0,0,0,11620,8,0,0,0,0,11704,16,0,0,0,0,13307,10,0,0,0,0,21568,1491,0,1,3,741,11371,204.375,486.589389912,7.875,19.7258554948,92.625,245.062715187,21568,13039.5,3437.11001424
clustercomm-erlam_sched_multi_ws_is20-2-2,487,0,3,345,63,56476,1231,7,13,1155,4,91334,435,0,1,0,207,23131,30416,0,1,0,15191,23925,39,0,0,0,0,1614402,29,0,0,0,0,3119891,28,0,0,0,0,3085399,21,0,0,0,0,1723960,4085.75,9959.49028251,187.5,382.720524665,1933.125,5011.45608675,3119891,1217314.75,1274241.73642
clustercomm-erlam_sched_multi_ws_is9-2-2,448,0,3,385,23,64394,17,0,0,0,0,31218,19084,0,1,0,9536,82269,619,1,3,575,6,87225,525,3,4,490,0,233641,165,0,1,0,76,31614,315,0,1,269,12,132519,23,0,0,0,0,27115,2649.5,6215.17308689,214.875,229.65759159,1206.625,3148.29775186,233641,86249.375,65067.2466625
clustercomm-erlam_sched_multi_ws_is10-3-2,350,0,3,245,46,45779,865,5,8,807,0,60565,24,0,0,0,0,126228,244,0,1,0,115,48374,26571,0,1,0,13275,56794,18,0,0,0,0,237065,17,0,0,0,0,264162,24,0,0,0,0,216346,3514.125,8718.92676075,131.5,267.613527311,1679.5,4382.85300917,264162,131914.125,87206.0946486
clustercomm-erlam_sched_multi_ws_is4-2-2,413,1,3,370,14,48091,15931,0,1,0,7959,60867,28,0,0,0,0,220600,309,0,1,265,5,84092,116,0,1,0,50,56500,20,0,0,0,0,136517,344,0,2,308,5,48890,284,0,1,243,3,98711,2180.625,5198.983553,148.25,152.156785915,1004.5,2628.5992943,220600,94283.5,55454.4501889
clustercomm-erlam_sched_multi_ws_is20-8-2,69,0,2,63,1,8207,924,0,1,0,455,15050,10,0,0,0,0,22505,8,0,0,0,0,26456,10,0,0,0,0,21934,11,0,0,0,0,25991,14,0,0,0,0,26089,5,0,0,0,0,22305,131.375,300.222391528,7.875,20.8352915746,57.0,150.43021638,26456,21067.125,5962.83958021
clustercomm-erlam_sched_multi_ws_is9-1-2,338,0,3,275,27,36698,66,0,0,49,1,633772,14,0,0,0,0,930596,19,0,0,0,0,640086,613,4,8,568,2,68727,14949,0,1,0,7459,24991,26,0,0,0,0,861667,224,0,1,0,103,25375,2031.125,4886.39218743,111.5,194.033502262,949.0,2460.77264289,930596,402739.0,375766.705709
clustercomm-erlam_sched_multi_ws_is20-4-2,690,0,3,614,25,87636,17,0,0,0,0,4013776,30457,0,1,0,15219,22082,597,0,1,536,11,293216,1143,2,4,1074,2,124712,13,0,0,0,0,387881,694,5,9,653,0,385604,281,0,1,0,132,161516,4236.5,9916.81276923,359.625,388.834134786,1923.625,5025.35409045,4013776,684552.875,1264734.28982
clustercomm-erlam_sched_multi_ws_is8-4-2,812,1,3,743,16,38119,296,0,1,0,140,102610,14,0,0,0,0,32952,19,0,0,0,0,12636,32062,0,1,3,16025,12027,17,0,0,0,0,33556,843,3,4,797,0,290570,24,0,0,0,0,21149,4260.875,10513.0301821,192.875,333.478049315,2022.625,5292.59371522,290570,67952.375,88343.1023637
clustercomm-erlam_sched_multi_ws_is6-1-2,328,1,4,275,22,27996,19,0,0,0,0,346615,10107,0,1,0,5032,34233,110,0,1,0,41,27663,33,0,0,0,0,491875,25,0,0,0,0,445518,237,0,1,176,4,50105,315,2,3,280,0,48090,1396.75,3294.33827764,91.375,121.555478589,637.375,1661.07005703,491875,184011.875,192753.202323
clustercomm-erlam_sched_multi_ws_is20-3-2,502,0,3,447,17,54431,182,0,1,136,14,224450,12,0,0,0,0,650938,143,0,1,0,61,31397,19405,0,1,0,9694,145261,16,0,0,0,0,317012,540,3,7,500,0,81057,370,0,1,317,4,116748,2646.25,6337.06743593,175.0,201.182131413,1223.75,3201.51029789,650938,202661.75,190810.772569
clustercomm-erlam_sched_multi_ws_is20-7-2,163,1,2,146,5,8166,16,0,0,0,0,24881,16,0,0,0,0,23015,10,0,0,0,0,78001,23,0,0,0,0,22026,9,0,0,0,0,43989,2447,0,1,0,1215,22477,6,0,0,0,0,65344,336.25,799.306222608,18.25,48.2849614269,152.5,401.590587539,78001,35987.375,22732.3979429
clustercomm-erlam_sched_multi_ws_is6-3-2,1383,3,5,1296,13,40375,15,0,0,0,0,3271568,27741,0,1,3,13862,16218,349,0,1,0,170,254570,32,0,0,0,0,3187750,21,0,0,0,0,3238183,493,0,1,411,28,261743,12,0,0,0,0,3324988,3755.75,9076.04807653,213.75,430.556834227,1759.125,4574.7777388,3324988,1699424.375,1558731.23
clustercomm-erlam_sched_multi_ws_is10-5-2,43,0,1,40,0,5845,7,0,0,0,0,12965,5,0,0,0,0,15953,5,0,0,0,0,16798,794,0,1,3,393,13374,4,0,0,0,0,15937,7,0,0,0,0,15942,5,0,0,0,0,62,108.75,259.292667656,5.375,13.1238094698,49.125,129.972533156,16798,12109.5,5621.4921729
clustercomm-erlam_sched_multi_ws_is10-1-2,416,2,5,392,2,41185,17,0,0,0,0,735362,214,0,1,181,6,92082,12395,0,1,0,6191,21307,150,0,1,0,67,24275,23,0,0,0,0,758848,220,0,1,196,4,127586,31,0,0,0,0,707114,1683.25,4050.63130111,96.125,137.350316254,783.75,2043.86011936,758848,313469.875,327491.911561
clustercomm-erlam_sched_multi_ws_is20-10-2,43,0,1,40,0,5798,8,0,0,0,0,14802,5,0,0,0,0,14792,601,0,1,3,296,12646,12,0,0,0,0,12984,8,0,0,0,0,25777,11,0,0,0,0,21965,7,0,0,0,0,25794,86.875,194.659598723,5.375,13.1238094698,37.0,97.8927985094,25794,16819.75,6605.2849437
clustercomm-erlam_sched_multi_ws_is20-5-2,461,0,3,395,23,56809,191,0,1,0,89,65930,35,0,0,0,0,197211,18,0,0,0,0,267455,650,4,8,604,0,118219,9,0,0,0,0,532041,19061,0,1,0,9524,132998,270,0,1,230,6,439120,2586.875,6230.29267847,153.625,219.355839619,1205.25,3144.32110121,532041,226222.875,164370.872415
clustercomm-erlam_sched_multi_ws_is8-3-2,394,0,3,318,31,81473,205,0,1,0,93,57230,16,0,0,0,0,2027549,21731,0,1,0,10849,83305,721,3,4,660,1,60796,23,0,0,0,0,2175139,411,0,1,370,7,424595,440,0,1,388,9,239532,2992.625,7085.81623628,217.0,236.499471458,1373.75,3581.42830272,2175139,643702.375,850409.32265
clustercomm-erlam_sched_multi_ws_is8-2-2,453,0,2,377,31,44385,20,0,0,0,0,1716678,756,4,5,699,1,57768,195,0,1,0,89,27177,15,0,0,0,0,133146,20982,0,1,0,10481,19171,14,0,0,0,0,1257423,257,0,1,188,20,118009,2836.5,6862.58065526,158.0,241.444092908,1327.75,3459.71970505,1716678,421719.625,626835.673018
clustercomm-erlam_sched_multi_ws_is2-1-2,298,1,3,268,10,24789,10,0,0,0,0,170223,14,0,0,0,0,373373,16,0,0,0,0,232869,236,0,1,206,5,47659,15,0,0,0,0,191273,9604,0,1,0,4788,31410,109,0,1,0,49,34549,1287.75,3144.98754966,59.25,103.787944868,606.5,1580.53519417,373373,138268.125,117960.85141
clustercomm-erlam_sched_multi_ws_is8-1-2,602,3,6,567,4,50959,149,0,1,0,73,158165,14,0,0,0,0,1160553,21,0,0,0,0,1123051,264,0,1,202,26,194549,16,0,0,0,0,1129042,12,0,0,0,0,1146015,18491,0,1,3,9235,42938,2446.125,6067.37380251,96.5,189.672085453,1167.25,3049.41522058,1160553,625659.0,516227.363947
clustercomm-erlam_sched_multi_ws_is4-1-2,341,0,3,274,29,37624,15766,0,1,0,7873,55386,95,0,1,77,2,838504,174,0,1,0,80,35871,8,0,0,0,0,1134780,24,0,0,0,0,489918,504,1,3,460,5,33327,19,0,0,0,0,1032195,2116.375,5161.69799914,101.375,162.168845266,998.625,2598.3981574,1134780,457200.625,451508.869113
clustercomm-erlam_sched_multi_ws_is10-4-2,460,1,4,386,27,47266,179,0,1,0,65,38207,582,4,7,540,0,65954,59,0,0,0,0,76919,60,0,0,0,0,44003,17740,0,1,0,8840,34674,303,0,1,216,11,98667,41,0,0,0,0,160334,2428.0,5790.39143755,142.75,201.318000934,1117.875,2918.76512576,160334,70753.0,39517.6146484
chugmachine-erlam_sched_multi_ws_is1-40-39,74,0,1,69,0,2886,6,0,0,0,0,13095,6,0,0,0,0,13273,5,0,0,0,0,13114,5,0,0,0,0,13146,5,0,0,0,0,13092,4,0,0,0,0,368,3,0,0,0,0,41,13.5,22.8855849827,8.625,22.8196050579,0.0,0.0,13273,8626.875,5883.54328695
chugmachine-erlam_sched_multi_ws_is3-20-19,163,1,4,137,10,3366,14,0,0,0,0,19625,18,0,1,0,4,27791,67,0,2,45,4,16656,5,0,0,0,0,45403,18,0,0,0,0,11560,16,0,0,0,0,16838,24,0,0,4,3,22872,40.625,49.4417270633,23.25,45.3947959572,2.625,3.27633560552,45403,20513.875,11626.4391307
chugmachine-erlam_sched_multi_ws_is4-40-39,317,2,6,275,13,5921,58,0,1,4,20,21978,85,0,1,3,39,13405,84,0,1,53,7,25368,6,0,0,0,0,33052,8,0,0,0,0,25015,34,0,1,0,12,45259,8,0,0,0,0,13445,75.0,96.4714983816,41.875,89.7432971035,11.375,12.4893704805,45259,22930.375,11630.957763
chugmachine-erlam_sched_multi_ws_is8-40-39,837,9,12,680,67,14259,21,0,0,0,0,21930,19,0,0,0,0,13067,13,0,0,0,0,22262,310,0,1,4,145,44878,18,0,0,0,0,21961,419,0,1,3,203,21875,184,0,1,4,84,153325,227.625,272.23057208,86.375,224.375766015,62.375,73.018726194,153325,39194.625,44079.7994237
chugmachine-erlam_sched_multi_ws_is8-10-9,564,9,13,408,72,9367,15,0,0,0,0,44006,23,0,0,0,0,297090,17,0,0,0,0,267234,24,0,0,0,0,297625,28,0,0,0,0,300154,62,0,1,4,13,188690,191,1,2,39,59,22091,115.5,178.221070584,56.375,133.499005146,18.0,27.9329554469,300154,178282.125,123586.817434
chugmachine-erlam_sched_multi_ws_is9-10-9,690,10,15,503,86,11806,28,0,0,0,0,398943,13,0,0,0,0,45644,416,0,1,3,204,13785,317,0,1,4,146,23256,10,0,0,0,0,24751,9,0,0,0,0,440073,8,0,0,0,0,88085,186.375,243.145500421,63.75,166.027670887,54.5,76.2938398562,440073,130792.875,168556.650985
chugmachine-erlam_sched_multi_ws_is9-40-39,818,8,12,639,77,16730,265,0,1,4,121,25837,21,0,0,0,0,642224,14,0,0,0,0,661874,14,0,0,0,0,639905,376,0,2,65,146,21958,458,0,1,3,225,14796,303,1,2,69,108,55575,283.625,259.707979036,97.5,206.543578937,84.625,76.5538005262,661874,259862.375,300939.515315
chugmachine-erlam_sched_multi_ws_is1-10-9,42,0,1,39,0,1775,3,0,0,0,0,44,7,0,0,0,0,83,3,0,0,0,0,51,3,0,0,0,0,223,3,0,0,0,0,42,3,0,0,0,0,62,3,0,0,0,0,52,8.375,12.776320871,4.875,12.8980376414,0.0,0.0,1775,291.5,563.506211146
chugmachine-erlam_sched_multi_ws_is3-10-9,152,2,4,129,9,3948,7,0,0,0,0,25668,3,0,0,0,0,62,8,0,0,0,0,25483,70,0,1,23,18,13896,19,0,0,4,3,24965,3,0,0,0,0,54,9,0,0,0,0,22887,33.875,49.2403226533,19.5,42.0475920833,3.75,6.1390145789,25668,14620.375,10919.8492771
chugmachine-erlam_sched_multi_ws_is2-20-19,127,1,3,104,9,3036,28,0,0,13,1,23118,10,0,0,0,0,22796,9,0,0,0,0,21851,8,0,0,0,0,24345,13,0,0,0,0,22432,9,0,0,0,0,24543,12,0,0,0,0,22970,27.0,38.275318418,14.625,34.0475311146,1.25,2.94745653064,24543,20636.375,6705.93626829
chugmachine-erlam_sched_multi_ws_is3-40-39,199,1,4,174,8,4147,11,0,0,0,0,23713,27,0,1,3,10,23743,15,0,0,0,0,22894,95,1,2,69,8,23601,12,0,0,0,0,27156,13,0,0,0,0,22259,17,0,0,0,0,12705,48.625,62.6377232584,30.75,58.6104726137,3.25,4.23526858652,27156,20027.25,7158.72689013
chugmachine-erlam_sched_multi_ws_is8-20-19,638,8,13,491,67,10275,7,0,0,0,0,419502,79,0,1,33,12,266063,7,0,0,0,0,443756,402,0,1,3,197,15633,7,0,0,0,0,476185,10,0,0,0,0,417398,236,0,1,4,108,23319,173.25,220.994202413,66.375,160.837602491,48.0,67.7070897322,476185,259016.375,196482.175422
chugmachine-erlam_sched_multi_ws_is1-20-19,53,0,1,49,0,1637,5,0,0,0,0,13872,7,0,0,0,0,13824,3,0,0,0,0,352,4,0,0,0,0,13867,4,0,0,0,0,36,6,0,0,0,0,13867,3,0,0,0,0,58,10.625,16.0696725231,6.125,16.2052267803,0.0,0.0,13872,7189.125,6684.52433681
